timestamp,open,high,low,close,volume
2024-06-20,0.384257,0.397029,0.377169,0.383989,4376306.52795953
2024-06-21,0.384069,0.390451,0.37361,0.375674,4383158.26371833
2024-06-22,0.375788,0.390451,0.371493,0.384552,6980681.97207803
2024-06-23,0.384374,0.392698,0.378128,0.379779,3074815.75761763
2024-06-24,0.379783,0.381078,0.362002,0.377566,12707728.04459254
2024-06-25,0.377544,0.39689,0.377187,0.391701,4315701.19042726
2024-06-26,0.391714,0.395915,0.382582,0.384696,7544300.9488085
2024-06-27,0.384665,0.393519,0.377493,0.390433,3768425.96313118
2024-06-28,0.390433,0.395915,0.384663,0.385025,3833578.12972334
2024-06-29,0.38502,0.402917,0.382652,0.383389,2381311.06195726
2024-06-30,0.38347,0.393379,0.3782,0.391948,1845982.68941373
2024-07-01,0.391948,0.407778,0.391235,0.402957,3108744.16695834
2024-07-02,0.402809,0.418957,0.402775,0.417599,2358085.25431581
2024-07-03,0.417599,0.422577,0.4,0.406628,3513415.9597035
2024-07-04,0.406585,0.413313,0.361576,0.36196,5072619.33491746
2024-07-05,0.362188,0.362188,0.317423,0.349537,17444458.8717425
2024-07-06,0.349849,0.373028,0.346728,0.37112,5242060.45226171
2024-07-07,0.370751,0.370761,0.344583,0.34692,3141037.95609886
2024-07-08,0.346535,0.379509,0.330513,0.368989,5136057.41031815
2024-07-09,0.369,0.380499,0.362851,0.375516,1209787.91649818
2024-07-10,0.375516,0.389585,0.371797,0.388766,2353601.25776995
2024-07-11,0.38855,0.40476,0.3847,0.395722,4587068.88138751
2024-07-12,0.3958,0.41785,0.393687,0.416709,5330957.22760216
2024-07-13,0.416668,0.446145,0.411941,0.441658,5457067.24469259
2024-07-14,0.441674,0.444667,0.425407,0.431904,2624179.75195669
2024-07-15,0.431863,0.445415,0.43118,0.445178,9722243.2210825
2024-07-16,0.445109,0.452378,0.427013,0.438316,5340291.21887409
2024-07-17,0.438301,0.4568,0.43587,0.43627,5025791.49854973
2024-07-18,0.435926,0.449238,0.420109,0.423525,3700903.71649522
2024-07-19,0.423525,0.442825,0.414126,0.439095,4727985.33386196
2024-07-20,0.439076,0.441685,0.4283,0.437541,2465782.48881385
2024-07-21,0.437435,0.448575,0.417296,0.446628,3987343.43336127
2024-07-22,0.446812,0.449878,0.424179,0.426403,3663086.20552503
2024-07-23,0.426308,0.429469,0.403482,0.410117,4746197.9301817
2024-07-24,0.410044,0.421111,0.404329,0.406315,4770453.16896024
2024-07-25,0.406256,0.408067,0.381904,0.394514,4838099.66859604
2024-07-26,0.394704,0.419685,0.394465,0.417614,3855042.84002807
2024-07-27,0.417615,0.428879,0.4132,0.417608,3882416.06284324
2024-07-28,0.417339,0.420154,0.404852,0.407445,1154246.4933127
2024-07-29,0.407265,0.426796,0.403186,0.403484,4478698.718102
2024-07-30,0.403449,0.407096,0.394476,0.40166,1873964.99088044
2024-07-31,0.401319,0.407345,0.387362,0.388245,3345982.79024682
2024-08-01,0.388029,0.395213,0.368301,0.392459,3271031.31021699
2024-08-02,0.392179,0.394529,0.358179,0.363801,4764501.05167565
2024-08-03,0.36329,0.372272,0.349283,0.364419,6390715.70068281
2024-08-04,0.364431,0.367483,0.333648,0.343849,6649776.95527189
2024-08-05,0.343962,0.345633,0.275966,0.311871,31056897.06891036
2024-08-06,0.312001,0.336999,0.311788,0.331256,5080845.59968828
2024-08-07,0.331181,0.341132,0.316137,0.323962,5281519.56419181
2024-08-08,0.324151,0.353357,0.318867,0.352187,3513199.36498791
2024-08-09,0.351659,0.354415,0.336558,0.348287,4010714.48208535
2024-08-10,0.348572,0.352063,0.344451,0.345603,722737.63926134
2024-08-11,0.345828,0.356632,0.327401,0.327695,4210873.97433694
2024-08-12,0.327781,0.344549,0.326766,0.338893,2288650.76036396
2024-08-13,0.339051,0.344951,0.331099,0.340189,3154948.40234292
2024-08-14,0.340032,0.345675,0.331112,0.335521,3877435.63643011
2024-08-15,0.335415,0.34172,0.320743,0.324843,5168129.86814388
2024-08-16,0.324481,0.345229,0.320501,0.330445,5365077.74296773
2024-08-17,0.33,0.338739,0.327833,0.337,1552440.10353283
2024-08-18,0.337126,0.339854,0.333059,0.334451,848536.42239582
2024-08-19,0.334326,0.337516,0.328071,0.336745,2231178.65676174
2024-08-20,0.336168,0.348327,0.33561,0.343718,5500855.44550479
2024-08-21,0.343522,0.377432,0.342698,0.36893,16612264.44394557
2024-08-22,0.369215,0.377524,0.364405,0.376423,2457797.27583521
2024-08-23,0.376424,0.39242,0.374042,0.391461,10365245.54940065
2024-08-24,0.391581,0.401384,0.388077,0.394101,7367955.69467145
2024-08-25,0.393587,0.394097,0.377809,0.384962,2855887.21012272
2024-08-26,0.385191,0.387916,0.366248,0.366248,5043452.5309919
2024-08-27,0.366248,0.37258,0.342286,0.350453,4211295.31498272
2024-08-28,0.350421,0.360357,0.340731,0.350194,6092230.98812824
2024-08-29,0.350004,0.367384,0.349073,0.357809,5588587.76492695
2024-08-30,0.35791,0.362013,0.337781,0.347278,8739269.11502976
2024-08-31,0.346881,0.35002,0.344656,0.345144,1546914.05339365
2024-09-01,0.344839,0.345588,0.327289,0.331829,12892581.93886302
2024-09-02,0.331206,0.337138,0.325308,0.335678,3524836.77057842
2024-09-03,0.335837,0.339531,0.317531,0.318154,3383572.13386312
2024-09-04,0.318375,0.329201,0.305062,0.323264,7038349.58115054
2024-09-05,0.323198,0.339854,0.319895,0.325446,5648418.99838049
2024-09-06,0.325032,0.331422,0.303494,0.314673,6201715.91404751
2024-09-07,0.314803,0.327689,0.314632,0.32507,1267701.17621923
2024-09-08,0.325071,0.340574,0.324248,0.338613,1912048.16189887
2024-09-09,0.338823,0.348665,0.337416,0.343435,4415841.78570082
2024-09-10,0.343436,0.345618,0.337416,0.343424,2633970.88313724
2024-09-11,0.343001,0.357012,0.330096,0.353131,4516126.61934343
2024-09-12,0.353417,0.361003,0.351997,0.356022,2621414.19729251
2024-09-13,0.356388,0.365,0.350318,0.360595,4053758.94974816
2024-09-14,0.360869,0.361949,0.351531,0.354639,3128938.17693248
2024-09-15,0.353733,0.356205,0.334397,0.338558,1253777.60665
2024-09-16,0.338399,0.338399,0.326461,0.330566,2651547.46340494
2024-09-17,0.330052,0.342896,0.328676,0.33374,6568571.95726889
2024-09-18,0.33374,0.344273,0.327402,0.344273,2577872.99903182
2024-09-19,0.344338,0.356161,0.344338,0.350765,4557228.85651789
2024-09-20,0.350766,0.360868,0.349178,0.351939,3957649.37466972
2024-09-21,0.35221,0.359792,0.350866,0.358523,1848285.91071081
2024-09-22,0.358997,0.359403,0.343234,0.351597,3736303.46226288
2024-09-23,0.351763,0.365674,0.346239,0.3636,4258083.2025865
2024-09-24,0.363725,0.391324,0.358487,0.387735,8379040.28137766
2024-09-25,0.38778,0.393825,0.379088,0.381014,6566285.61954518
2024-09-26,0.380848,0.403757,0.378272,0.402051,5503138.39217294
2024-09-27,0.401614,0.415503,0.3992,0.401736,4883978.18618625
2024-09-28,0.401735,0.40598,0.3924,0.400709,3193766.18179689
2024-09-29,0.400448,0.404032,0.392892,0.397812,2329195.0541187
2024-09-30,0.397574,0.397574,0.370894,0.37345,5320839.31061157
2024-10-01,0.373329,0.385617,0.342668,0.351784,11024196.01968568
2024-10-02,0.351986,0.362729,0.336,0.343516,6887366.41003591
2024-10-03,0.343327,0.349271,0.331832,0.345217,3006721.76629822
2024-10-04,0.345314,0.355763,0.343053,0.351446,2043872.5816839
2024-10-05,0.351645,0.355563,0.34577,0.350314,875161.38410431
2024-10-06,0.350712,0.358187,0.348033,0.357272,1483926.08113989
2024-10-07,0.357361,0.368225,0.3505,0.351357,3020036.69812375
2024-10-08,0.351575,0.35656,0.341026,0.344469,3441785.31275006
2024-10-09,0.344575,0.347507,0.334105,0.339187,2689602.6594451
2024-10-10,0.339087,0.341204,0.331348,0.338854,2212910.97799436
2024-10-11,0.339249,0.354707,0.33794,0.351137,2298996.98651912
2024-10-12,0.35152,0.35653,0.350992,0.353062,1552599.95598193
2024-10-13,0.35301,0.359619,0.344212,0.348321,1465357.72314243
2024-10-14,0.3475,0.364996,0.342445,0.363824,3587442.29983482
2024-10-15,0.364042,0.3705,0.347705,0.358744,4587601.64039751
2024-10-16,0.358999,0.360708,0.351084,0.352001,3432477.61216488
2024-10-17,0.352283,0.354826,0.339467,0.34296,2605116.19348475
2024-10-18,0.343172,0.352774,0.342587,0.35058,2972974.31757269
2024-10-19,0.35073,0.356799,0.349334,0.351618,1435618.63815846
2024-10-20,0.351381,0.365535,0.348237,0.364993,2384980.76759859
2024-10-21,0.365,0.372193,0.353297,0.36066,4830055.08923021
2024-10-22,0.360961,0.36781,0.355078,0.363942,2286130.63185544
2024-10-23,0.364253,0.36857,0.342001,0.34976,1947971.42469513
2024-10-24,0.349067,0.354414,0.339753,0.346391,4836682.17423415
2024-10-25,0.34631,0.346599,0.313165,0.325735,8555815.3279663
2024-10-26,0.325426,0.334356,0.320084,0.333341,2332574.38010941
2024-10-27,0.333308,0.341635,0.330589,0.339596,972972.23753736
2024-10-28,0.339599,0.347538,0.330108,0.343657,2851742.93885534
2024-10-29,0.34349,0.3567,0.342653,0.355724,3786437.15991293
2024-10-30,0.355733,0.363,0.350678,0.355124,2367076.83949187
2024-10-31,0.355043,0.360966,0.34006,0.341397,2959864.84132167
2024-11-01,0.341307,0.361747,0.334072,0.357372,4480893.99241673
2024-11-02,0.357282,0.363333,0.345635,0.347788,2516196.44409068
2024-11-03,0.347741,0.347741,0.327494,0.334454,3875297.96510819
2024-11-04,0.333449,0.336485,0.320338,0.325979,3212750.59501266
2024-11-05,0.326058,0.338113,0.325935,0.333369,3419565.75250087
2024-11-06,0.333626,0.365675,0.333626,0.363423,12889151.59951373
2024-11-07,0.3637,0.406898,0.3618,0.406898,18684676.02649711
2024-11-08,0.407,0.458818,0.404524,0.444538,32592124.10243974
2024-11-09,0.44474,0.498627,0.427329,0.496583,9424508.45936652
2024-11-10,0.497961,0.662048,0.488745,0.590732,61541099.72225393
2024-11-11,0.590738,0.624585,0.565331,0.61279,33199178.86685323
2024-11-12,0.613605,0.6543,0.5561,0.572097,30250063.57441891
2024-11-13,0.571611,0.61,0.520082,0.579061,27854059.67033633
2024-11-14,0.57863,0.599993,0.541452,0.578894,18750813.99213019
2024-11-15,0.57926,0.708097,0.574602,0.707129,43607860.18494191
2024-11-16,0.707129,0.819948,0.703066,0.741932,47814234.47444851
2024-11-17,0.742261,0.773732,0.689332,0.702508,17762355.8790901
2024-11-18,0.701302,0.78332,0.700685,0.733107,36143791.06382363
2024-11-19,0.732363,0.764715,0.721522,0.739505,12123432.2397924
2024-11-20,0.739609,0.848476,0.739608,0.800575,34750135.91126954
2024-11-21,0.800571,0.824,0.768125,0.822234,22209818.92299275
2024-11-22,0.822811,1.043899,0.814026,1.018961,69515707.44214696
2024-11-23,1.019113,1.15,1.017344,1.067,59890332.72843974
2024-11-24,1.0665,1.098325,0.941021,1.023778,42526558.5227741
2024-11-25,1.022554,1.079926,0.928468,0.942899,31676076.11718314
2024-11-26,0.943014,0.98986,0.869676,0.961352,29560534.45587657
2024-11-27,0.960076,1.041453,0.931615,1.013642,21320451.79586546
2024-11-28,1.012964,1.0485,0.97092,1.03181,8627900.94560868
2024-11-29,1.031994,1.099937,1.028402,1.075805,20670143.09359563
2024-11-30,1.075805,1.149,1.051371,1.078647,24379876.82966535
2024-12-01,1.079095,1.1628,1.037345,1.149563,25008943.62512087
2024-12-02,1.150575,1.244803,1.05727,1.202167,82236583.13774413
2024-12-03,1.20271,1.32641,1.14,1.192488,58109673.24432591
2024-12-04,1.192768,1.242591,1.140761,1.188264,26707815.34418512
2024-12-05,1.188663,1.244474,1.117321,1.161603,24138005.06676087
2024-12-06,1.161603,1.238263,1.136262,1.229984,17488070.08215807
2024-12-07,1.230001,1.237501,1.189859,1.211243,10055684.71396174
2024-12-08,1.211245,1.22413,1.174345,1.194605,10004544.52490892
2024-12-09,1.194501,1.194501,0.915096,1.004785,43461962.518523
2024-12-10,1.004765,1.064013,0.910631,1.022986,28024418.7253507
2024-12-11,1.022373,1.116562,0.966698,1.088143,19888020.51523434
2024-12-12,1.087286,1.18,1.073767,1.12327,17057944.20974698
2024-12-13,1.123196,1.130225,1.078086,1.121273,10727112.9611404
2024-12-14,1.121274,1.132881,1.041269,1.060854,6495021.58130417
2024-12-15,1.060823,1.111685,1.038527,1.098713,5139027.72820798
2024-12-16,1.098714,1.12035,1.047287,1.077651,12219228.850593
2024-12-17,1.07819,1.111369,1.043,1.051558,15383883.15826407
2024-12-18,1.051572,1.060144,0.952113,0.969267,22546090.41421569
2024-12-19,0.967759,0.988264,0.84639,0.880063,30270757.14766846
2024-12-20,0.880224,0.958106,0.761026,0.9489,37638693.40563035
2024-12-21,0.949796,0.997189,0.886158,0.903798,13627882.09288731
2024-12-22,0.904187,0.923346,0.858176,0.882523,7171730.21399124
2024-12-23,0.882356,0.940767,0.861728,0.925696,13245547.50214331
2024-12-24,0.924518,0.9495,0.891133,0.935429,8056818.75226905
2024-12-25,0.935429,0.938783,0.899713,0.916458,2448284.4598231
2024-12-26,0.916675,0.926408,0.85031,0.86001,7425015.44765468
2024-12-27,0.860006,0.912957,0.854606,0.875014,7041898.69755076
2024-12-28,0.87506,0.897394,0.865302,0.887463,2894019.21845207
2024-12-29,0.8879,0.91,0.850002,0.85762,5375233.01473546
2024-12-30,0.856214,0.901983,0.828947,0.860453,8729539.15620617
2024-12-31,0.860127,0.876783,0.839109,0.843696,5282596.51911234
2025-01-01,0.843463,0.932404,0.83739,0.91916,6839556.02301153
2025-01-02,0.92,0.98,0.92,0.961095,12464302.39047947
2025-01-03,0.960525,1.117788,0.956137,1.088536,27540142.60030689
2025-01-04,1.089305,1.113585,1.056156,1.070401,8622805.57293479
2025-01-05,1.0704,1.111,1.052501,1.091302,11148767.52518523
2025-01-06,1.091301,1.1163,1.061322,1.093516,10321289.96428626
2025-01-07,1.093414,1.150791,0.985638,0.989349,21377931.93808707
2025-01-08,0.989326,1.023831,0.91,0.946745,17265078.89937016
2025-01-09,0.946745,0.958978,0.88,0.905437,13099450.34449215
2025-01-10,0.905001,0.973619,0.90487,0.930324,8609588.98303309
2025-01-11,0.930324,1.016166,0.913523,0.994528,11353285.8809509
2025-01-12,0.994659,1.035547,0.960416,0.96682,11445726.07479144
2025-01-13,0.967187,0.992582,0.876993,0.944571,32909055.07132299
2025-01-14,0.944571,1.009358,0.938581,0.996848,9637635.85477222
2025-01-15,0.996845,1.088357,0.98617,1.076324,19701071.88280263
2025-01-16,1.076326,1.1449,1.02682,1.090683,17269481.78324529
2025-01-17,1.08919,1.166474,1.086201,1.133121,14910439.53955467
2025-01-18,1.13371,1.145861,1.049483,1.103023,15673094.98255335
2025-01-19,1.103591,1.149783,0.960227,0.992332,42043807.56639337
2025-01-20,0.992055,1.098718,0.960696,1.007505,33296324.00753766
2025-01-21,1.006735,1.028399,0.951005,1.005445,16934440.57808377
2025-01-22,1.005803,1.019198,0.976274,0.981948,7607761.57034784
2025-01-23,0.982164,1.013106,0.951486,0.986866,17766356.16792312
2025-01-24,0.986939,1.009059,0.963585,0.971824,9954836.27170924
2025-01-25,0.97177,0.989,0.96497,0.976511,3760229.47372559
2025-01-26,0.976196,0.999641,0.951942,0.953032,7307945.45099537
2025-01-27,0.952363,0.957596,0.856383,0.934295,14709554.17404634
2025-01-28,0.934128,0.968276,0.903226,0.916048,7391056.29048464
2025-01-29,0.916221,0.959403,0.900762,0.939302,14375186.63507741
2025-01-30,0.939628,0.988172,0.935985,0.96,9354976.30604287
2025-01-31,0.960001,0.982807,0.935033,0.942175,8426773.26786977
2025-02-01,0.942531,0.956396,0.889978,0.894701,5766634.22171283
2025-02-02,0.894396,0.910605,0.7521,0.80405,28752674.79144832
2025-02-03,0.804169,0.82467,0.51055,0.812923,57405508.06432172
2025-02-04,0.813008,0.820251,0.715423,0.74447,24498766.2607861
2025-02-05,0.744362,0.775636,0.72583,0.732512,6016737.81981386
2025-02-06,0.732606,0.7655,0.698537,0.705279,7379982.63326806
2025-02-07,0.705129,0.752469,0.691002,0.707658,9972885.37283199
2025-02-08,0.705939,0.716956,0.682214,0.700873,2921345.76159184
2025-02-09,0.701439,0.715782,0.651206,0.682135,6239708.61991044
2025-02-10,0.681845,0.724067,0.663768,0.712222,6851898.40858738
2025-02-11,0.712216,0.820431,0.710726,0.778066,27667574.78743297
2025-02-12,0.778156,0.807451,0.746418,0.800262,17738378.1563561
2025-02-13,0.799887,0.829999,0.77001,0.810759,11648681.65243128
2025-02-14,0.810819,0.828652,0.790132,0.799949,9872380.94950595
2025-02-15,0.799638,0.813392,0.775,0.781179,4950020.4863463
2025-02-16,0.780786,0.788623,0.762115,0.77216,3897997.85120718
2025-02-17,0.771569,0.829432,0.771568,0.808855,10251657.67409997
2025-02-18,0.809079,0.813262,0.735718,0.752937,11181878.49342745
2025-02-19,0.753163,0.775323,0.733,0.773694,6363376.38026833
2025-02-20,0.773677,0.811019,0.770909,0.803947,7245762.43136569
2025-02-21,0.803915,0.818662,0.750457,0.7613,11062614.84374226
2025-02-22,0.760794,0.784198,0.75721,0.773642,4296217.52247345
2025-02-23,0.77299,0.787593,0.759861,0.769811,3152596.2107609
2025-02-24,0.769804,0.777255,0.669696,0.681387,13880405.15546196
2025-02-25,0.681039,0.693801,0.630218,0.682558,20703755.15463257
2025-02-26,0.682558,0.694119,0.62982,0.646197,15761864.88668195
2025-02-27,0.646404,0.679132,0.625434,0.645325,11915939.428699
2025-02-28,0.644913,0.645671,0.58,0.632835,14372087.94613317
2025-03-01,0.632777,0.675928,0.625273,0.658832,5514078.68170583
2025-03-02,0.658792,1.157708,0.644658,1.135041,111552230.60906011
2025-03-03,1.135275,1.177681,0.823389,0.857003,114369600.96732844
2025-03-04,0.85689,0.955004,0.759,0.940584,77763282.42929971
2025-03-05,0.938696,1.026372,0.91384,0.974284,46607032.26855083
2025-03-06,0.974293,0.988053,0.885952,0.90606,29066562.23876821
2025-03-07,0.906496,0.919999,0.804715,0.818254,42139332.04187881
2025-03-08,0.818044,0.838294,0.792742,0.804814,13278527.38112157
2025-03-09,0.80487,0.816999,0.70951,0.720059,33104916.40729056
2025-03-10,0.721087,0.778,0.657744,0.67,34986732.44538957
2025-03-11,0.670994,0.744421,0.647721,0.723534,26823291.16580363
2025-03-12,0.723534,0.768651,0.710997,0.735193,33170289.33454248
2025-03-13,0.736176,0.741466,0.690595,0.702427,33967536.4874325
2025-03-14,0.702426,0.750718,0.696392,0.73618,22743118.35978262
2025-03-15,0.7372,0.759181,0.730889,0.746739,15866043.05827055
2025-03-16,0.74673,0.74673,0.694532,0.70519,8543908.27358149
2025-03-17,0.705021,0.7295,0.702829,0.717959,6219907.2124781
2025-03-18,0.717601,0.718163,0.682,0.701695,6456346.6645411
2025-03-19,0.701661,0.746806,0.700551,0.743779,18108576.41606311
2025-03-20,0.743778,0.755001,0.712121,0.717387,10278736.83407399
2025-03-21,0.717593,0.726858,0.7005,0.704863,20431807.46898803
2025-03-22,0.704776,0.715266,0.697034,0.701087,10170672.07813825
2025-03-23,0.701245,0.715462,0.691808,0.710084,12934323.24666979
2025-03-24,0.709898,0.748,0.705425,0.731859,30478792.64739438
